Year,Term,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,CRN,Section,Start Time,End Time,Days of Week,Room,Building
2021,Spring,ADV,483,4,18,4,6,8,1,1,0,0,0,0,0,0,0,"Taneja, Harsh",57841,C,10:00 AM,11:20 AM,MW,,
2021,Spring,ADV,483,0,13,19,4,4,1,0,0,0,0,0,0,0,0,"Taneja, Harsh",57841,C,10:00 AM,11:20 AM,MW,,
2021,Spring,ADV,483,0,11,14,8,5,3,1,0,0,0,0,0,0,0,"Sar, Sela",68912,E,12:30 PM,01:50 PM,TR,,
2021,Spring,ADV,490,11,13,1,0,0,0,0,1,1,0,0,0,0,0,"Vance, Nickolas P",63850,SMA,01:00 PM,02:20 PM,MW,,
2021,Spring,ADV,498,0,26,2,2,0,0,0,0,0,0,0,0,0,0,"Meron, Shachar",63424,A,01:00 PM,02:50 PM,MWF,,
2021,Spring,ADV,498,0,6,15,7,2,0,0,0,0,0,0,0,0,0,"Meron, Shachar",63424,A,01:00 PM,02:50 PM,MWF,,
2021,Spring,ADV,498,0,25,4,1,0,0,0,0,0,0,0,0,0,0,"Meron, Shachar",63424,A,01:00 PM,02:50 PM,MWF,,
2021,Spring,ADV,498,0,12,11,5,4,0,0,0,0,0,0,0,0,0,"Meron, Shachar",63424,A,01:00 PM,02:50 PM,MWF,,
2021,Spring,AE,140,0,40,4,7,8,2,2,0,0,4,1,0,6,0,"Woodard, Brian S",72829,A,02:00 PM,02:50 PM,TR,,
2021,Spring,AE,202,17,41,13,10,11,5,3,1,0,0,3,1,0,0,"Putnam, Zachary R",54415,A,01:00 PM,01:50 PM,MWF,,
2021,Spring,AE,311,3,18,7,0,1,1,0,1,0,0,0,0,0,0,"Saxton-Fox, Theresa A",65567,B,01:00 PM,01:50 PM,MWF,,
2021,Spring,AE,312,2,9,16,10,10,8,9,4,1,2,5,2,6,0,"Panerai, Francesco",29874,A,01:00 PM,01:50 PM,MWF,,
2021,Spring,AE,321,3,17,5,4,3,3,2,1,1,1,0,0,1,0,"Chew, Huck Beng",65568,B,ARRANGED,,,,
2021,Spring,AE,323,2,13,11,8,16,8,7,9,0,0,8,5,3,0,"Geubelle, Philippe H",54418,A,ARRANGED,,,,
2021,Spring,AE,352,4,7,0,2,10,5,5,3,0,0,1,1,0,0,"Langbort, Cedric",65569,B,ARRANGED,,,,
2021,Spring,AE,353,0,2,1,13,11,22,2,0,3,0,1,4,2,0,"Bretl, Timothy W",29907,A,11:00 AM,11:50 AM,MWF,,
2021,Spring,AE,353,0,2,3,6,7,4,2,0,0,1,0,0,1,0,"Bretl, Timothy W",29907,A,11:00 AM,11:50 AM,MWF,,
2021,Spring,AE,370,10,54,19,8,14,5,4,2,0,0,2,5,1,0,"Goza, Andres J",54470,A,02:00 PM,02:50 PM,MWF,,
2021,Spring,AE,410,3,15,8,3,1,1,0,1,1,0,1,1,1,0,"Panesi, Marco",29954,A,ARRANGED,,,,
2021,Spring,AE,435,0,5,5,6,4,5,5,3,0,0,2,0,0,0,"Rovey, Joshua L",29965,A,11:00 AM,12:20 PM,TR,,
2021,Spring,AE,443,0,5,14,11,2,0,0,0,0,0,0,0,0,0,"Merret, Jason M",56779,A1,01:30 PM,03:20 PM,TR,100,Noyes Laboratory
2021,Spring,AE,443,11,22,24,7,0,0,0,0,0,0,0,0,0,0,"Lembeck, Michael F",56782,S1,01:30 PM,03:20 PM,TR,,
2021,Spring,AE,461,5,7,44,24,16,7,3,6,3,2,1,1,1,0,"Chasiotis, Ioannis",54459,AB1,08:00 AM,09:59 AM,M,,
2021,Spring,AE,498,4,15,3,2,3,0,0,1,0,0,0,0,0,0,"Lembeck, Michael F",70882,IHS,03:30 PM,04:50 PM,TR,,
2021,Spring,AE,502,16,3,0,0,1,0,0,1,0,0,0,0,0,0,"Woollands, Robyn M",39827,A,09:30 AM,10:50 AM,TR,,
2021,Spring,AFRO,100,36,19,6,5,1,3,0,0,2,0,0,0,4,0,"McMillion, Desiree Y",46379,AD3,ARRANGED,,,,
2021,Spring,AFRO,101,0,7,6,4,5,0,4,0,0,0,0,0,2,0,"McDuffie, Erik S",45869,AD2,09:00 AM,09:50 AM,W,,
2021,Spring,AFRO,101,0,6,11,6,2,1,0,0,0,2,0,0,0,0,"McDuffie, Erik S",45869,AD2,09:00 AM,09:50 AM,W,,
2021,Spring,AFRO,103,2,1,4,0,4,2,1,0,1,0,0,2,4,0,"Flynn, Karen",44761,A,09:00 AM,10:20 AM,MW,,
2021,Spring,AFRO,105,1,7,7,1,2,2,0,0,4,0,0,0,1,0,"Hunt, Irvin J",61994,IH,12:30 PM,01:50 PM,TR,,
2021,Spring,AFRO,132,0,32,20,14,7,12,4,10,2,6,2,1,6,0,"Meyers, John P",72586,AD1,10:00 AM,10:50 AM,F,,
2021,Spring,AFRO,224,17,10,3,2,0,0,0,0,0,0,0,0,0,0,"Smith, Bobby J",39646,,02:00 PM,03:20 PM,MW,,
2021,Spring,AFRO,228,0,26,3,1,0,0,0,0,0,0,0,0,0,0,"Meyers, John P",70808,JPM,02:00 PM,03:20 PM,MW,,
2021,Spring,AFRO,243,0,6,8,3,2,2,1,0,0,0,0,0,0,0,"Bowen, Merle L",48084,A,11:00 AM,12:20 PM,TR,,
2021,Spring,AFRO,261,0,2,9,4,4,1,0,3,1,0,2,0,0,0,"McDuffie, Erik S",69407,A,01:00 PM,02:20 PM,MW,,
2021,Spring,AFST,210,0,11,8,5,3,2,0,2,0,0,0,0,3,0,"Basu, Manisha",47157,P,10:00 AM,10:50 AM,MWF,,
2021,Spring,AGCM,230,0,8,5,3,0,4,0,1,1,0,0,1,2,0,"Cupps-Miller, Heather A",64899,A,09:30 AM,10:50 AM,TR,132,Bevier Hall
2021,Spring,AGCM,320,0,3,14,7,6,0,0,0,0,0,0,0,0,0,"Roberts, Owen A",29901,A,02:00 PM,03:50 PM,MW,,
2021,Spring,AIS,101,0,19,4,0,1,0,1,1,0,0,0,0,0,0,"Larkin-Gilmore, Juliet C",70530,JLG,09:30 AM,10:45 AM,TR,,
2021,Spring,AIS,101,6,18,0,2,2,0,0,1,0,0,1,0,0,0,"Marshall, Lindsay",69198,LM,11:00 AM,12:15 PM,TR,,
2021,Spring,AIS,265,2,4,0,3,6,1,0,1,2,0,2,0,2,0,"Rymhs, Deena M",65548,A,12:30 PM,01:45 PM,TR,,
2021,Spring,AIS,285,8,5,9,2,0,0,0,0,0,0,0,0,0,0,"Maldonado, Korinta",67574,A,12:30 PM,01:45 PM,TR,,
2021,Spring,ALEC,540,16,5,2,1,2,0,0,0,0,1,0,0,0,0,"Taylor, Amanda D",72392,A,05:30 PM,08:30 PM,M,,
2021,Spring,ANSC,100,3,26,2,1,11,0,0,2,0,0,0,0,0,0,"Harsh, Bailey N",29911,AB1,ARRANGED,,,,
2021,Spring,ANSC,101,54,93,0,0,21,0,0,7,0,0,3,0,0,0,"Dilger, Anna C",72780,AD1,02:00 PM,02:50 PM,M,,
2021,Spring,ANSC,103,0,56,0,0,2,0,0,0,0,0,0,0,0,0,"Parsons, Carl M",29920,AL1,03:00 PM,04:50 PM,R,ARR,South Farms
2021,Spring,ANSC,205,40,25,6,0,5,1,2,1,2,1,1,1,2,0,"Parsons, Carl M",29920,AL1,03:00 PM,04:50 PM,R,ARR,South Farms
2021,Spring,ANSC,207,8,5,2,5,3,1,2,1,2,0,1,0,2,0,"Frey, Katherine L",39502,AN1,11:00 AM,11:50 AM,R,,
2021,Spring,ANSC,207,6,6,0,2,3,0,1,1,0,0,0,0,4,0,"Au, Wesley",50326,AN2,12:00 PM,12:50 PM,R,,
2021,Spring,ANSC,207,6,11,2,0,3,0,1,2,0,1,0,0,1,0,"Au, Wesley",50326,AN2,12:00 PM,12:50 PM,R,,
2021,Spring,ANSC,207,15,9,0,0,1,1,0,1,0,0,0,1,1,0,"Au, Wesley",50326,AN2,12:00 PM,12:50 PM,R,,
2021,Spring,ANSC,207,2,5,2,4,3,2,0,3,2,1,0,2,3,0,"Frey, Katherine L",69277,ANA,12:00 PM,12:50 PM,W,,
2021,Spring,ANSC,210,38,28,0,4,3,0,1,0,0,0,1,0,5,0,"Klehm, Brandon J",71801,AB1,09:00 AM,11:50 AM,R,120,Meat Science Laboratory
2021,Spring,ANSC,223,0,92,0,24,33,0,8,7,0,4,2,0,4,0,"Dilger, Ryan N",54349,A,10:00 AM,10:50 AM,MWF,,
2021,Spring,ANSC,224,12,24,17,20,29,22,8,13,6,4,7,3,5,0,"Miller, David J",54702,AB1,ARRANGED,,,,
2021,Spring,ANSC,250,79,156,30,11,21,13,12,8,4,7,6,4,20,0,"Richardson, Sarah D",50315,A,ARRANGED,,,,
2021,Spring,ANSC,298,0,47,0,0,19,1,0,4,1,0,6,0,0,0,"Jones-Hamlow, Katelyn A",29959,A,03:00 PM,03:50 PM,T,,
2021,Spring,ANSC,305,27,26,8,2,2,2,3,1,0,0,0,1,1,0,"Richardson, Sarah D",29925,A,09:30 AM,10:50 AM,R,,
2021,Spring,ANSC,363,2,24,7,5,12,2,0,7,1,0,3,0,1,0,"Kukekova, Anna V",59971,A,02:30 PM,03:20 PM,TR,,
2021,Spring,ANSC,370,12,13,7,7,5,4,3,0,3,2,1,1,4,0,"Fischer-Brown, Amy E",59762,AL1,ARRANGED,,,,
2021,Spring,ANSC,406,60,58,17,5,13,1,4,4,0,0,1,0,1,0,"Roca, Alfred L",59061,E,ARRANGED,,,,
2021,Spring,ANSC,407,0,9,6,5,8,5,1,2,0,1,1,0,0,0,"Fischer-Brown, Amy E",59061,E,ARRANGED,,,,
2021,Spring,ANSC,409,0,17,0,0,6,0,0,1,0,0,0,0,0,0,"Harsh, Bailey N",29979,A,10:00 AM,10:50 AM,MWF,,
2021,Spring,ANSC,438,0,27,0,3,4,0,0,1,1,1,0,0,0,0,"Drackley, James K",29976,A,01:00 PM,01:50 PM,F,,
2021,Spring,ANSC,446,2,15,0,2,2,1,2,3,1,0,0,0,2,0,"Roca, Alfred L",61557,A,ARRANGED,,,,
2021,Spring,ANSC,450,0,6,0,0,15,0,0,2,0,0,6,0,5,0,"Steelman, Andrew J",39603,A,12:30 PM,01:50 PM,TR,,
2021,Spring,ANSC,498,7,33,8,3,5,0,0,0,0,0,1,0,0,0,"Schneider, Alicia M",56799,AL1,03:00 PM,04:50 PM,M,,
2021,Spring,ANSC,520,2,4,5,3,3,4,1,1,0,1,1,0,2,0,"Stein, Hans-Henrik",29990,A,ARRANGED,,,,
2021,Spring,ANSC,526,0,27,0,0,4,0,0,0,0,0,0,0,0,0,"Swanson, Kelly S",68597,A,12:30 PM,01:50 PM,TR,,
2021,Spring,ANTH,101,66,32,59,23,27,22,21,14,14,14,4,6,64,0,"Ritchison, Brandon T",54598,,ARRANGED,,,,
2021,Spring,ANTH,102,7,13,18,15,16,3,3,3,2,1,0,0,0,0,"Polk, John D",53633,BD2,ARRANGED,,,,
2021,Spring,ANTH,103,387,135,47,23,15,10,6,9,5,2,6,1,15,0,"Martin, Jeffrey T",54206,ONL,ARRANGED,,,,
2021,Spring,ANTH,105,13,15,2,2,4,0,1,1,0,0,0,0,0,0,"Bishop, Katelyn J",71179,,ARRANGED,,,,
2021,Spring,ANTH,106,11,57,7,1,5,6,1,0,0,1,1,0,3,0,"Arjona, Jamie M",43560,,ARRANGED,,,,
2021,Spring,ANTH,160,8,14,3,0,0,0,0,1,0,0,0,0,0,0,"Rosas, Gilberto",43641,,ARRANGED,,,,
2021,Spring,ANTH,180,155,89,8,11,13,1,2,1,2,0,4,0,0,0,"Silverman, Helaine I",46439,AL,ARRANGED,,,,
2021,Spring,ANTH,182,11,7,1,0,1,1,1,0,0,1,0,0,0,0,"Maldonado, Korinta",40158,AL1,01:00 PM,01:50 PM,W,,
2021,Spring,ANTH,230,2,4,5,3,2,0,0,2,2,1,0,1,3,0,"Orta, Andrew",30044,ADA,09:00 AM,09:50 AM,F,,
2021,Spring,ANTH,246,83,268,34,42,39,15,15,21,5,10,4,2,35,0,"Hughes, Cris E",70382,OL2,ARRANGED,,,,
2021,Spring,ANTH,246,0,473,20,24,25,6,8,6,5,1,2,3,5,0,"Hughes, Cris E",70382,OL2,ARRANGED,,,,
2021,Spring,ANTH,249,0,17,0,3,3,0,0,1,0,0,1,1,0,0,"Sgheiza, Valerie",43609,,02:00 PM,02:50 PM,R,,
2021,Spring,ANTH,268,2,6,13,10,1,1,0,3,2,0,1,0,0,0,"Dominguez, Virginia R",71991,L1,05:30 PM,08:20 PM,T,,
2021,Spring,ANTH,462,19,6,1,1,2,0,1,0,0,0,1,0,2,0,"Frankenberg, Susan R",46499,1G,11:00 AM,11:50 AM,T,,
2021,Spring,ARAB,150,9,5,4,0,1,1,2,1,1,2,2,3,9,0,"Saadah, Eman",52738,A,ARRANGED,,,,
2021,Spring,ARCH,172,62,30,19,11,11,4,0,3,1,0,2,0,2,0,"Brakke, Aaron P",67169,AB1,03:30 PM,04:50 PM,T,,
2021,Spring,ARCH,232,9,18,11,6,17,5,3,4,2,5,3,0,11,0,"Aminmansour, Abbas",67166,AB1,09:30 AM,10:50 AM,TR,,
2021,Spring,ARCH,274,12,33,10,8,12,1,2,2,2,0,1,0,8,0,"Yi, Yun Kyu",67167,AB1,09:00 AM,10:20 AM,W,,
2021,Spring,ARCH,407,3,3,6,2,4,3,2,0,0,0,0,0,0,0,"Grossman, Heather E",51478,A,11:00 AM,12:20 PM,TR,,
2021,Spring,ARCH,416,2,6,8,7,4,2,0,2,0,0,2,0,1,0,"Johnson, Tait R",39951,M,11:00 AM,12:20 PM,MW,,
2021,Spring,ARCH,435,10,17,19,11,8,8,6,3,2,1,1,1,0,0,"Krishnan, Sudarshan",70116,AB1,08:00 AM,09:20 AM,W,,
2021,Spring,ARCH,501,10,22,18,10,2,1,0,0,0,0,0,0,0,0,"Deutsch, Randall",64134,ONL,02:00 PM,03:20 PM,T,,
2021,Spring,ARCH,517,7,11,10,10,4,3,1,3,1,0,0,0,0,0,"Bross, Benjamin A",67177,AD1,11:00 AM,11:50 AM,F,,
2021,Spring,ARCH,593,14,24,3,1,1,0,1,1,0,0,0,0,0,0,"Johnson, Tait R",69216,,09:00 AM,10:20 AM,MW,,
2021,Spring,ART,310,20,17,0,0,0,1,1,1,1,0,0,0,0,0,"Anderson, Noel",62245,A,09:30 AM,11:20 AM,TR,,
2021,Spring,ARTD,209,9,14,4,6,0,1,0,0,1,0,1,0,0,0,"Gunji-Ballsrud, Jennifer",58751,ONL,ARRANGED,,,,
2021,Spring,ARTD,218,16,5,1,1,1,0,0,0,0,0,0,0,0,0,"Mercer, Lisa",65186,GD1,09:30 AM,12:10 PM,TR,,
2021,Spring,ARTD,218,20,2,0,2,0,0,0,0,1,0,0,0,0,0,"Mercer, Lisa",65186,GD1,09:30 AM,12:10 PM,TR,,
2021,Spring,ARTD,218,1,3,4,3,2,3,0,0,1,0,0,0,5,0,"Alvarez, Guido",72143,GD3,02:00 PM,04:40 PM,TR,,
2021,Spring,ARTD,299,7,12,2,2,0,0,0,0,1,0,0,0,0,0,"Stirek, Lindsey L",64011,JH1,01:00 PM,03:40 PM,W,,
2021,Spring,ARTD,299,0,17,2,0,2,0,1,1,0,0,1,0,0,0,"Stirek, Lindsey L",64011,JH1,01:00 PM,03:40 PM,W,,
2021,Spring,ARTD,299,17,2,1,0,1,0,0,1,0,0,0,0,0,0,"Robinson, Stacey",46831,SR,09:30 AM,12:10 PM,TR,,
2021,Spring,ARTD,326,38,10,5,0,2,0,1,0,0,0,0,0,2,0,"Fugler, Jessica",51827,,05:00 PM,07:40 PM,T,,
2021,Spring,ARTD,418,10,3,0,1,1,0,1,1,1,0,1,1,1,0,"Ruecker, Stanley",70428,,ARRANGED,,,,
2021,Spring,ARTD,418,9,2,1,2,1,1,1,1,2,1,0,0,0,0,"Ruecker, Stanley",70428,,ARRANGED,,,,
2021,Spring,ARTD,418,9,4,2,2,1,0,2,0,1,0,0,0,1,0,"Ruecker, Stanley",70428,,ARRANGED,,,,
2021,Spring,ARTD,448,31,8,2,4,0,3,1,1,1,1,0,1,1,0,"Kendall, James W",61984,A,04:00 PM,05:20 PM,MW,,
2021,Spring,ARTD,471,2,13,4,1,1,1,0,0,1,0,0,0,0,0,"Anderson, Noel",65474,GD2,09:00 AM,11:40 AM,MW,,
2021,Spring,ARTE,101,90,12,16,9,15,4,3,5,2,1,3,1,10,0,"Lucero, Jorge",68870,,12:00 PM,12:50 PM,F,,
2021,Spring,ARTH,211,10,91,23,11,18,6,2,4,1,0,2,1,3,0,"Weissman, Terri",63628,A,ARRANGED,,,,
2021,Spring,ARTH,235,1,7,9,4,3,5,1,2,0,0,0,0,1,0,"Rosenthal, Lisa",53014,LR,09:30 AM,10:50 AM,TR,,
2021,Spring,ARTH,242,2,9,12,9,5,2,0,1,0,0,3,0,1,0,"Romberg, Kristin",65135,KR,ARRANGED,,,,
2021,Spring,ARTH,361,0,5,6,12,11,6,0,2,1,0,0,0,0,0,"Reitz, Erin E",71886,ER,ARRANGED,,,,
2021,Spring,ARTH,403,2,10,3,2,2,5,1,3,0,0,0,0,2,0,"Burkus-Chasson, Anne",39091,A3,ARRANGED,,,,
2021,Spring,ARTS,220,19,9,0,1,2,0,0,1,0,0,0,0,0,0,"Becker, Susan E",72282,,ARRANGED,,,,
2021,Spring,ASRM,210,4,7,9,3,8,2,0,1,1,1,0,1,0,0,"Cole, Paa Kow",68699,M1,06:30 PM,07:50 PM,TR,,
2021,Spring,ASRM,406,0,24,6,2,1,4,0,2,0,0,0,0,2,0,"Rosenblatt, Joseph M",68700,T1,09:30 AM,10:50 AM,TR,,
2021,Spring,ASRM,409,19,25,5,4,8,2,5,6,2,2,0,2,0,0,"Freiji, Claudia G",68701,C13,10:00 AM,10:50 AM,MWF,,
2021,Spring,ASRM,410,37,2,2,1,3,1,1,2,0,1,2,1,0,0,"Chong, Wing Fung",68702,M13,11:00 AM,12:20 PM,TR,,
2021,Spring,ASRM,461,17,9,8,5,1,4,2,1,0,0,0,0,0,0,"Cole, Paa Kow",68703,G1,11:00 AM,11:50 AM,MWF,,
2021,Spring,ASRM,472,11,6,3,2,1,6,4,1,1,0,0,0,0,0,"Cole, Paa Kow",68703,G1,11:00 AM,11:50 AM,MWF,,
2021,Spring,ASTR,100,33,47,28,20,14,4,10,5,2,0,3,0,3,0,"Winans, Amanda",57339,A,ARRANGED,,,,
2021,Spring,ASTR,100,23,47,26,12,29,9,9,4,5,6,8,13,31,0,"Winans, Amanda",57339,A,ARRANGED,,,,
2021,Spring,ASTR,121,51,32,23,12,15,4,8,5,2,1,2,0,13,0,"Winans, Amanda",57339,A,ARRANGED,,,,
2021,Spring,ASTR,122,55,51,13,11,19,3,8,4,4,1,1,0,10,0,"Dunne, Bryan C",30834,AD1,08:00 AM,08:50 AM,R,,
2021,Spring,ASTR,150,66,24,5,4,6,3,1,2,0,3,1,2,6,0,"Dunne, Bryan C",30834,AD1,08:00 AM,08:50 AM,R,,
2021,Spring,ASTR,210,17,27,4,1,4,0,2,3,1,0,3,1,8,0,"Kemball, Athol J",30855,,ARRANGED,,,,
2021,Spring,ASTR,310,0,24,3,1,4,1,0,3,0,0,3,0,3,0,"Ricker, Paul M",68851,,02:00 PM,03:20 PM,TR,,
2021,Spring,ASTR,330,30,102,29,16,7,3,0,2,0,0,0,0,5,0,"Liu, Xin",63575,ONL,ARRANGED,,,,
2021,Spring,ASTR,405,7,9,6,2,3,0,5,3,2,1,1,1,1,0,"Wong, Tony",39316,,11:00 AM,11:50 AM,MWF,,
2021,Spring,ASTR,414,7,6,1,3,2,3,0,0,0,0,2,0,0,0,"Shen, Yue",43741,AT,10:00 AM,10:50 AM,MWF,,
2021,Spring,ATMS,100,9,29,13,19,37,10,6,16,0,3,4,0,12,0,"Frame, Jeffrey",48350,ADB,10:00 AM,10:50 AM,R,,
2021,Spring,ATMS,120,61,233,36,34,80,16,8,15,3,7,3,0,12,0,"Choate, Jessica J",39412,A,ARRANGED,,,,
2021,Spring,ATMS,140,3,13,12,9,7,2,6,1,6,1,5,3,7,0,"Hence, Deanna",30894,A,11:00 AM,12:20 PM,TR,,
2021,Spring,ATMS,306,0,7,6,0,2,0,0,4,1,0,0,0,1,0,"Lasher-Trapp, Sonia",51095,A,11:00 AM,12:20 PM,TR,2020,Natural History Building
2021,Spring,ATMS,517,14,4,0,3,0,0,0,0,0,0,0,0,0,0,"Klees, Alicia M",71708,AK,02:00 PM,03:20 PM,T,,
2021,Spring,BADM,210,1,44,29,17,21,8,7,15,3,1,3,0,3,0,"Larson, Eric",71034,CL,12:30 PM,01:20 PM,TR,,
2021,Spring,BADM,210,0,80,19,8,28,7,9,9,7,0,4,2,5,0,"Larson, Eric",71034,CL,12:30 PM,01:20 PM,TR,,
2021,Spring,BADM,211,1,30,6,4,1,0,1,2,0,0,0,0,0,0,"Virudachalam, Vanitha",68638,A,12:30 PM,01:50 PM,MW,,
2021,Spring,BADM,211,3,21,7,2,5,2,2,0,1,0,0,0,0,0,"Virudachalam, Vanitha",68638,A,12:30 PM,01:50 PM,MW,,
2021,Spring,BADM,211,1,31,5,1,3,1,0,0,0,0,0,0,1,0,"Virudachalam, Vanitha",68638,A,12:30 PM,01:50 PM,MW,,
2021,Spring,BADM,211,0,36,5,1,0,0,0,0,0,1,0,0,0,0,"Ahsen, Mehmet E",70076,D,09:30 AM,10:50 AM,TR,,
2021,Spring,BADM,211,0,36,5,1,1,0,1,0,1,0,0,0,0,0,"Ahsen, Mehmet E",70076,D,09:30 AM,10:50 AM,TR,,
2021,Spring,BADM,211,0,32,4,4,3,1,0,0,0,1,0,0,0,0,"Ahsen, Mehmet E",70076,D,09:30 AM,10:50 AM,TR,,
2021,Spring,BADM,211,0,20,7,7,2,3,1,0,3,0,0,0,0,0,"Guggenheim, David R",70082,J,02:00 PM,03:20 PM,MW,,
2021,Spring,BADM,211,0,18,7,9,4,0,2,1,1,2,0,1,0,0,"Sachdev, Vishal",70084,L,02:00 PM,03:20 PM,TR,,
2021,Spring,BADM,211,0,16,12,5,4,4,1,0,0,1,0,0,0,0,"Sachdev, Vishal",70084,L,02:00 PM,03:20 PM,TR,,
2021,Spring,BADM,211,0,18,7,3,6,1,1,2,4,0,0,0,0,0,"Guggenheim, David R",70086,N,03:30 PM,04:50 PM,MW,,
2021,Spring,BADM,275,22,15,1,1,1,0,0,0,0,0,0,0,0,0,"Kwon, Hyok-Jon D",70088,I,02:00 PM,03:20 PM,MW,,
2021,Spring,BADM,275,14,17,4,1,1,0,2,0,0,0,0,0,0,0,"Kwon, Hyok-Jon D",70088,I,02:00 PM,03:20 PM,MW,,
2021,Spring,BADM,275,11,18,6,0,0,2,0,1,0,0,0,0,0,0,"Anand, Gopesh J",71697,K,09:30 AM,10:50 AM,MW,,
2021,Spring,BADM,275,7,33,9,1,1,0,0,0,0,0,0,0,0,0,"Wang, Yixin",71700,L,11:00 AM,12:20 PM,MW,,
2021,Spring,BADM,275,10,8,1,1,0,0,0,1,1,1,0,0,0,0,"Han, Rongqing",71698,M,08:00 AM,09:20 AM,TR,,
2021,Spring,BADM,275,18,24,5,4,0,0,1,0,0,0,0,0,0,0,"Han, Rongqing",71698,M,08:00 AM,09:20 AM,TR,,
2021,Spring,BADM,275,18,18,6,3,0,0,0,0,0,1,0,0,0,0,"Baddam, Swathi Reddy",71696,P,12:30 PM,01:50 PM,TR,2063,Business Instructional Fac
2021,Spring,BADM,300,31,77,42,14,14,7,3,2,2,1,0,1,1,0,"Warnick, Emerson T",30956,,12:30 PM,01:50 PM,MW,,
2021,Spring,BADM,300,116,42,13,15,3,1,1,2,1,0,1,0,4,0,"Wright, Margaret",40037,,02:00 PM,03:20 PM,MW,,
2021,Spring,BADM,310,174,125,28,4,10,2,3,1,0,0,0,0,7,0,"White, Judith B",30963,,09:30 AM,10:50 AM,TR,,
2021,Spring,BADM,310,0,178,71,38,37,17,14,13,5,0,7,3,6,0,"Gill, Shahbaz",57199,OL,ARRANGED,,,,
2021,Spring,BADM,311,8,13,8,13,12,3,2,0,1,0,0,0,0,0,"Yates, Miriam",31044,A,11:00 AM,12:20 PM,TR,3007,Business Instructional Fac
2021,Spring,BADM,311,6,6,15,9,12,4,1,0,0,0,0,0,0,0,"Yates, Miriam",31044,A,11:00 AM,12:20 PM,TR,3007,Business Instructional Fac
2021,Spring,BADM,312,6,26,3,1,0,0,0,0,0,0,0,0,0,0,"Li, Ying",31046,A,03:30 PM,04:50 PM,MW,2007,Business Instructional Fac
2021,Spring,BADM,312,1,11,12,6,2,1,2,1,3,0,0,0,2,0,"Love, E G",31048,B,12:30 PM,01:50 PM,TR,2007,Business Instructional Fac
2021,Spring,BADM,312,8,7,6,7,12,4,0,0,0,0,0,0,0,0,"Kraatz, Matthew S",31050,C,09:30 AM,10:50 AM,TR,3009,Business Instructional Fac
2021,Spring,BADM,313,26,14,1,1,1,0,1,2,0,0,2,0,1,0,"Bruce, Joshua R",31071,A,12:30 PM,01:50 PM,MW,,
2021,Spring,BADM,313,25,8,2,1,3,1,0,0,0,0,0,0,1,0,"Bruce, Joshua R",31071,A,12:30 PM,01:50 PM,MW,,
2021,Spring,BADM,314,9,15,10,5,6,1,4,1,2,2,2,0,0,0,"Ward, Sarah",63687,A,12:30 PM,01:50 PM,MW,,
2021,Spring,BADM,314,19,30,7,4,1,3,0,0,0,0,0,0,0,0,"White, Judith B",66499,B,12:30 PM,01:50 PM,TR,,
2021,Spring,BADM,320,217,135,35,23,14,5,7,1,1,0,0,0,1,0,"Wolters, Mark E",30958,,08:00 AM,09:20 AM,TR,,
2021,Spring,BADM,320,145,128,42,29,28,8,8,5,0,1,0,0,1,0,"Wolters, Mark E",30958,,08:00 AM,09:20 AM,TR,,
2021,Spring,BADM,322,0,30,8,2,0,0,0,0,0,0,0,0,0,0,"Kim, Myoung Hee",40724,A,11:00 AM,12:20 PM,TR,,
2021,Spring,BADM,322,0,30,3,2,0,0,0,0,0,0,0,0,0,0,"Kim, Myoung Hee",40724,A,11:00 AM,12:20 PM,TR,,
2021,Spring,BADM,322,0,31,5,1,0,2,0,0,0,0,0,0,0,0,"Kim, Myoung Hee",40724,A,11:00 AM,12:20 PM,TR,,
2021,Spring,BADM,323,0,17,0,0,28,0,0,3,0,0,0,0,0,0,"Shavitt, Sharon",31053,A,02:00 PM,03:20 PM,TR,,
2021,Spring,BADM,323,0,27,0,0,24,0,0,2,0,0,0,0,0,0,"Shavitt, Sharon",31053,A,02:00 PM,03:20 PM,TR,,
2021,Spring,BADM,325,5,32,5,3,5,2,1,0,0,0,0,0,1,0,"Noel, Hayden N",31059,A,02:00 PM,03:20 PM,MW,,
2021,Spring,BADM,325,13,25,2,3,0,0,0,0,0,0,0,0,0,0,"Koo, Minkyung",31060,B,09:30 AM,10:50 AM,MW,,
2021,Spring,BADM,326,6,14,2,4,5,0,0,2,0,0,1,0,0,0,"Liu, Yunchuan",61562,A,03:30 PM,04:50 PM,MW,,
2021,Spring,BADM,327,12,15,2,2,1,0,0,0,0,0,0,0,0,0,"Noel, Hayden N",31073,A,11:00 AM,12:20 PM,MW,,
2021,Spring,BADM,329,1,36,3,4,0,1,0,0,0,0,0,0,0,0,"Sethi, Simrun S",50310,A,03:30 PM,04:50 PM,TR,,
2021,Spring,BADM,330,25,10,0,0,2,1,0,0,0,0,0,0,1,0,"Danienta, Nadia R",71712,A,11:00 AM,12:20 PM,MW,,
2021,Spring,BADM,335,0,6,5,6,3,4,0,1,0,0,0,0,0,0,"Scott, Nehemiah",47943,A,02:00 PM,03:20 PM,TR,,
2021,Spring,BADM,340,0,28,0,1,1,1,0,2,0,1,0,0,0,0,"Barbeau, Aimee",60371,A,09:30 AM,10:50 AM,MW,,
